model,forecast_date,target,location_name,point,quantile_0.025,quantile_0.975
CU-select,5/25/2020,3 day ahead inc hosp,Arizona,50,38,66
CU-select,5/25/2020,3 day ahead inc hosp,Arkansas,18,13,28
CU-select,5/25/2020,3 day ahead inc hosp,AZ,50,38,66
CU-select,5/25/2020,3 day ahead inc hosp,CA,286,262,320
CU-select,5/25/2020,3 day ahead inc hosp,California,286,262,320
CU-select,5/25/2020,3 day ahead inc hosp,CO,62,47,75
CU-select,5/25/2020,3 day ahead inc hosp,Colorado,62,47,75
CU-select,5/25/2020,3 day ahead inc hosp,Connecticut,123,102,148
CU-select,5/25/2020,3 day ahead inc hosp,CT,123,102,148
CU-select,5/25/2020,3 day ahead inc hosp,DE,23,16,33
CU-select,5/25/2020,3 day ahead inc hosp,Delaware,23,16,33
CU-select,5/25/2020,3 day ahead inc hosp,FL,133,108,152
CU-select,5/25/2020,3 day ahead inc hosp,Florida,133,108,152
CU-select,5/25/2020,3 day ahead inc hosp,GA,84,68,97
CU-select,5/25/2020,3 day ahead inc hosp,Georgia,84,68,97
CU-select,5/25/2020,3 day ahead inc hosp,Hawaii,0,0,0
CU-select,5/25/2020,3 day ahead inc hosp,HI,0,0,0
CU-select,5/25/2020,3 day ahead inc hosp,IA,50,35,64
CU-select,5/25/2020,3 day ahead inc hosp,ID,1,0,5
CU-select,5/25/2020,3 day ahead inc hosp,Idaho,1,0,5
CU-select,5/25/2020,3 day ahead inc hosp,IL,323,287,356
CU-select,5/25/2020,3 day ahead inc hosp,Illinois,323,287,356
CU-select,5/25/2020,3 day ahead inc hosp,IN,89,68,108
CU-select,5/25/2020,3 day ahead inc hosp,Indiana,89,68,108
CU-select,5/25/2020,3 day ahead inc hosp,Iowa,50,35,64
CU-select,5/25/2020,3 day ahead inc hosp,Kansas,9,5,14
CU-select,5/25/2020,3 day ahead inc hosp,Kentucky,35,27,48
CU-select,5/25/2020,3 day ahead inc hosp,KS,9,5,14
CU-select,5/25/2020,3 day ahead inc hosp,KY,35,27,48
CU-select,5/25/2020,3 day ahead inc hosp,LA,57,44,75
CU-select,5/25/2020,3 day ahead inc hosp,Louisiana,57,44,75
CU-select,5/25/2020,3 day ahead inc hosp,MA,94,73,112
CU-select,5/25/2020,3 day ahead inc hosp,Maine,6,2,11
CU-select,5/25/2020,3 day ahead inc hosp,Maryland,184,160,206
CU-select,5/25/2020,3 day ahead inc hosp,Massachusetts,94,73,112
CU-select,5/25/2020,3 day ahead inc hosp,MD,184,160,206
CU-select,5/25/2020,3 day ahead inc hosp,ME,6,2,11
CU-select,5/25/2020,3 day ahead inc hosp,MI,63,48,75
CU-select,5/25/2020,3 day ahead inc hosp,Michigan,63,48,75
CU-select,5/25/2020,3 day ahead inc hosp,Minnesota,103,83,123
CU-select,5/25/2020,3 day ahead inc hosp,Mississippi,41,31,53
CU-select,5/25/2020,3 day ahead inc hosp,Missouri,21,13,30
CU-select,5/25/2020,3 day ahead inc hosp,MN,103,83,123
CU-select,5/25/2020,3 day ahead inc hosp,MO,21,13,30
CU-select,5/25/2020,3 day ahead inc hosp,Montana,0,0,0
CU-select,5/25/2020,3 day ahead inc hosp,MS,41,31,53
CU-select,5/25/2020,3 day ahead inc hosp,MT,0,0,0
CU-select,5/25/2020,3 day ahead inc hosp,National,3422,3246,3554
CU-select,5/25/2020,3 day ahead inc hosp,NC,112,96,133
CU-select,5/25/2020,3 day ahead inc hosp,ND,4,1,8
CU-select,5/25/2020,3 day ahead inc hosp,NE,38,28,50
CU-select,5/25/2020,3 day ahead inc hosp,Nebraska,38,28,50
CU-select,5/25/2020,3 day ahead inc hosp,Nevada,25,16,34
CU-select,5/25/2020,3 day ahead inc hosp,New Hampshire,8,2,14
CU-select,5/25/2020,3 day ahead inc hosp,New Jersey,135,116,156
CU-select,5/25/2020,3 day ahead inc hosp,New Mexico,15,8,20
CU-select,5/25/2020,3 day ahead inc hosp,New York,379,346,421
CU-select,5/25/2020,3 day ahead inc hosp,NH,8,2,14
CU-select,5/25/2020,3 day ahead inc hosp,NJ,135,116,156
CU-select,5/25/2020,3 day ahead inc hosp,NM,15,8,20
CU-select,5/25/2020,3 day ahead inc hosp,North Carolina,112,96,133
CU-select,5/25/2020,3 day ahead inc hosp,North Dakota,4,1,8
CU-select,5/25/2020,3 day ahead inc hosp,NV,25,16,34
CU-select,5/25/2020,3 day ahead inc hosp,NY,379,346,421
CU-select,5/25/2020,3 day ahead inc hosp,OH,99,80,116
CU-select,5/25/2020,3 day ahead inc hosp,Ohio,99,80,116
CU-select,5/25/2020,3 day ahead inc hosp,OK,16,9,23
CU-select,5/25/2020,3 day ahead inc hosp,Oklahoma,16,9,23
CU-select,5/25/2020,3 day ahead inc hosp,OR,6,3,11
CU-select,5/25/2020,3 day ahead inc hosp,Oregon,6,3,11
CU-select,5/25/2020,3 day ahead inc hosp,PA,112,95,134
CU-select,5/25/2020,3 day ahead inc hosp,Pennsylvania,112,95,134
CU-select,5/25/2020,3 day ahead inc hosp,Rhode Island,25,15,35
CU-select,5/25/2020,3 day ahead inc hosp,RI,25,15,35
CU-select,5/25/2020,3 day ahead inc hosp,SC,29,20,39
CU-select,5/25/2020,3 day ahead inc hosp,SD,4,1,7
CU-select,5/25/2020,3 day ahead inc hosp,South Carolina,29,20,39
CU-select,5/25/2020,3 day ahead inc hosp,South Dakota,4,1,7
CU-select,5/25/2020,3 day ahead inc hosp,Tennessee,27,18,36
CU-select,5/25/2020,3 day ahead inc hosp,Texas,163,132,190
CU-select,5/25/2020,3 day ahead inc hosp,TN,27,18,36
CU-select,5/25/2020,3 day ahead inc hosp,TX,163,132,190
CU-select,5/25/2020,3 day ahead inc hosp,UT,12,7,18
CU-select,5/25/2020,3 day ahead inc hosp,Utah,12,7,18
CU-select,5/25/2020,3 day ahead inc hosp,VA,194,162,222
CU-select,5/25/2020,3 day ahead inc hosp,Vermont,0,0,0
CU-select,5/25/2020,3 day ahead inc hosp,Virginia,194,162,222
CU-select,5/25/2020,3 day ahead inc hosp,VT,0,0,0
CU-select,5/25/2020,3 day ahead inc hosp,WA,30,20,38
CU-select,5/25/2020,3 day ahead inc hosp,Washington,30,20,38
CU-select,5/25/2020,3 day ahead inc hosp,West Virginia,4,1,8
CU-select,5/25/2020,3 day ahead inc hosp,WI,70,51,86
CU-select,5/25/2020,3 day ahead inc hosp,Wisconsin,70,51,86
CU-select,5/25/2020,3 day ahead inc hosp,WV,4,1,8
CU-select,5/25/2020,3 day ahead inc hosp,WY,1,0,4
CU-select,5/25/2020,3 day ahead inc hosp,Wyoming,1,0,4
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,AK,0,0,1
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Alaska,0,0,1
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,AR,21,2,33
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Arizona,49,38,63
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Arkansas,21,2,33
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,AZ,49,38,63
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,CA,381,0,599
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,California,381,0,599
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,CO,43,0,135
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Colorado,43,0,135
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,DE,18,0,36
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Delaware,18,0,36
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,GA,113,0,179
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Georgia,113,0,179
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,IA,0,0,0
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,ID,2,0,3
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Idaho,2,0,3
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,IL,262,0,726
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Illinois,262,0,726
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,IN,105,0,831
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Indiana,105,0,831
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Iowa,0,0,0
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Kansas,10,5,14
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Kentucky,31,0,50
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,KS,10,5,14
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,KY,31,0,50
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,LA,78,14,125
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Louisiana,78,14,125
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Maine,4,0,8
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,ME,4,0,8
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,MI,99,9,168
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Michigan,99,9,168
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Minnesota,80,0,114
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Mississippi,48,17,97
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Missouri,51,7,101
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,MN,80,0,114
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,MO,51,7,101
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Montana,0,0,0
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,MS,48,17,97
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,MT,0,0,0
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,National,1752,191,2937
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,ND,3,0,4
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,New Hampshire,22,13,29
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,New Jersey,332,0,772
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,New Mexico,46,17,62
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,NH,22,13,29
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,NJ,332,0,772
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,NM,46,17,62
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,North Dakota,3,0,4
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,OK,9,0,15
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Oklahoma,9,0,15
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,SD,7,0,10
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,South Dakota,7,0,10
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Tennessee,10,0,26
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Texas,162,0,227
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,TN,10,0,26
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,TX,162,0,227
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,UT,102,7,171
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Utah,102,7,171
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,VA,104,0,175
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Vermont,0,0,0
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Virginia,104,0,175
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,VT,0,0,0
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,West Virginia,4,0,18
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,WI,52,0,70
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,Wisconsin,52,0,70
GT-DeepCOVID,5/25/2020,2 day ahead inc hosp,WV,4,0,18
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,AK,0,0,0
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,AL,47,20,92
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Alabama,47,20,92
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Alaska,0,0,0
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,AR,21,9,43
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Arizona,47,18,88
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Arkansas,21,9,43
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,AZ,47,18,88
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,CA,233,108,380
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,California,233,108,380
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,CO,53,21,104
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Colorado,53,21,104
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Connecticut,50,22,96
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,CT,50,22,96
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,DC,18,7,35
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,DE,21,9,43
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Delaware,21,9,43
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,District of Columbia,18,7,35
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,FL,134,57,243
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Florida,134,57,243
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,GA,127,60,228
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Georgia,127,60,228
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Hawaii,0,0,0
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,HI,0,0,0
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,IA,52,23,97
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,ID,3,1,6
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Idaho,3,1,6
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,IL,336,159,541
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Illinois,336,159,541
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,IN,67,30,125
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Indiana,67,30,125
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Iowa,52,23,97
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Kansas,10,3,21
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Kentucky,22,9,49
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,KS,10,3,21
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,KY,22,9,49
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,LA,43,19,85
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Louisiana,43,19,85
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,MA,86,38,161
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Maine,8,3,17
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Maryland,148,63,266
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Massachusetts,86,38,161
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,MD,148,63,266
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,ME,8,3,17
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,MI,59,24,120
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Michigan,59,24,120
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Minnesota,97,48,159
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Mississippi,47,20,88
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Missouri,20,9,41
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,MN,97,48,159
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,MO,20,9,41
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Montana,0,0,0
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,MS,47,20,88
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,MT,0,0,0
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,NC,98,45,170
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,ND,6,2,11
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,NE,32,13,63
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Nebraska,32,13,63
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Nevada,23,10,44
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,New Hampshire,8,3,17
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,New Jersey,114,46,226
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,New Mexico,27,12,54
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,New York,324,140,628
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,NH,8,3,17
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,NJ,114,46,226
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,NM,27,12,54
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,North Carolina,98,45,170
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,North Dakota,6,2,11
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,NV,23,10,44
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,NY,324,140,628
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,OH,96,41,173
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Ohio,96,41,173
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,OK,17,7,34
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Oklahoma,17,7,34
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,OR,7,3,14
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Oregon,7,3,14
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,PA,101,45,181
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Pennsylvania,101,45,181
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Puerto Rico,11,4,22
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Rhode Island,22,9,43
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,RI,22,9,43
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,SC,33,15,66
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,SD,8,3,15
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,South Carolina,33,15,66
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,South Dakota,8,3,15
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Tennessee,27,11,51
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Texas,142,67,257
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,TN,27,11,51
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,TX,142,67,257
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,UT,16,7,33
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Utah,16,7,33
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,VA,121,55,223
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Vermont,0,0,1
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Virgin Islands,1,0,2
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Virginia,121,55,223
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,VT,0,0,1
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,WA,30,12,56
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Washington,30,12,56
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,West Virginia,7,3,16
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,WI,74,35,136
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Wisconsin,74,35,136
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,WV,7,3,16
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,WY,1,0,2
LANL-GrowthRate,5/25/2020,2 day ahead inc hosp,Wyoming,1,0,2
CU-select,5/25/2020,4 day ahead inc hosp,AK,0,0,0
CU-select,5/25/2020,4 day ahead inc hosp,AL,44,32,58
CU-select,5/25/2020,4 day ahead inc hosp,Alabama,44,32,58
CU-select,5/25/2020,4 day ahead inc hosp,Alaska,0,0,0
CU-select,5/25/2020,4 day ahead inc hosp,AR,18,12,27
CU-select,5/25/2020,4 day ahead inc hosp,Arizona,50,37,65
CU-select,5/25/2020,4 day ahead inc hosp,Arkansas,18,12,27
CU-select,5/25/2020,4 day ahead inc hosp,AZ,50,37,65
CU-select,5/25/2020,4 day ahead inc hosp,CA,276,244,307
CU-select,5/25/2020,4 day ahead inc hosp,California,276,244,307
CU-select,5/25/2020,4 day ahead inc hosp,CO,64,49,79
CU-select,5/25/2020,4 day ahead inc hosp,Colorado,64,49,79
CU-select,5/25/2020,4 day ahead inc hosp,Connecticut,114,97,140
CU-select,5/25/2020,4 day ahead inc hosp,CT,114,97,140
CU-select,5/25/2020,4 day ahead inc hosp,DE,25,15,34
CU-select,5/25/2020,4 day ahead inc hosp,Delaware,25,15,34
CU-select,5/25/2020,4 day ahead inc hosp,FL,129,105,154
CU-select,5/25/2020,4 day ahead inc hosp,Florida,129,105,154
CU-select,5/25/2020,4 day ahead inc hosp,GA,82,62,100
CU-select,5/25/2020,4 day ahead inc hosp,Georgia,82,62,100
CU-select,5/25/2020,4 day ahead inc hosp,Hawaii,0,0,0
CU-select,5/25/2020,4 day ahead inc hosp,HI,0,0,0
CU-select,5/25/2020,4 day ahead inc hosp,IA,47,33,63
CU-select,5/25/2020,4 day ahead inc hosp,ID,1,0,3
CU-select,5/25/2020,4 day ahead inc hosp,Idaho,1,0,3
CU-select,5/25/2020,4 day ahead inc hosp,IL,307,279,346
CU-select,5/25/2020,4 day ahead inc hosp,Illinois,307,279,346
CU-select,5/25/2020,4 day ahead inc hosp,IN,87,70,103
CU-select,5/25/2020,4 day ahead inc hosp,Indiana,87,70,103
CU-select,5/25/2020,4 day ahead inc hosp,Iowa,47,33,63
CU-select,5/25/2020,4 day ahead inc hosp,Kansas,8,3,13
CU-select,5/25/2020,4 day ahead inc hosp,Kentucky,37,24,52
CU-select,5/25/2020,4 day ahead inc hosp,KS,8,3,13
CU-select,5/25/2020,4 day ahead inc hosp,KY,37,24,52
CU-select,5/25/2020,4 day ahead inc hosp,LA,53,40,70
CU-select,5/25/2020,4 day ahead inc hosp,Louisiana,53,40,70
CU-select,5/25/2020,4 day ahead inc hosp,MA,87,66,102
CU-select,5/25/2020,4 day ahead inc hosp,Maine,6,2,10
CU-select,5/25/2020,4 day ahead inc hosp,Maryland,183,161,211
CU-select,5/25/2020,4 day ahead inc hosp,Massachusetts,87,66,102
CU-select,5/25/2020,4 day ahead inc hosp,MD,183,161,211
CU-select,5/25/2020,4 day ahead inc hosp,ME,6,2,10
CU-select,5/25/2020,4 day ahead inc hosp,MI,59,47,73
CU-select,5/25/2020,4 day ahead inc hosp,Michigan,59,47,73
CU-select,5/25/2020,4 day ahead inc hosp,Minnesota,104,83,127
CU-select,5/25/2020,4 day ahead inc hosp,Mississippi,41,25,53
CU-select,5/25/2020,4 day ahead inc hosp,Missouri,20,12,29
CU-select,5/25/2020,4 day ahead inc hosp,MN,104,83,127
CU-select,5/25/2020,4 day ahead inc hosp,MO,20,12,29
CU-select,5/25/2020,4 day ahead inc hosp,Montana,0,0,0
CU-select,5/25/2020,4 day ahead inc hosp,MS,41,25,53
CU-select,5/25/2020,4 day ahead inc hosp,MT,0,0,0
CU-select,5/25/2020,4 day ahead inc hosp,National,3317,3158,3576
CU-select,5/25/2020,4 day ahead inc hosp,NC,115,95,134
CU-select,5/25/2020,4 day ahead inc hosp,ND,5,2,8
CU-select,5/25/2020,4 day ahead inc hosp,NE,39,28,50
CU-select,5/25/2020,4 day ahead inc hosp,Nebraska,39,28,50
CU-select,5/25/2020,4 day ahead inc hosp,Nevada,24,14,35
CU-select,5/25/2020,4 day ahead inc hosp,New Hampshire,8,3,13
CU-select,5/25/2020,4 day ahead inc hosp,New Jersey,124,106,144
CU-select,5/25/2020,4 day ahead inc hosp,New Mexico,13,7,20
CU-select,5/25/2020,4 day ahead inc hosp,New York,356,324,391
CU-select,5/25/2020,4 day ahead inc hosp,NH,8,3,13
CU-select,5/25/2020,4 day ahead inc hosp,NJ,124,106,144
CU-select,5/25/2020,4 day ahead inc hosp,NM,13,7,20
CU-select,5/25/2020,4 day ahead inc hosp,North Carolina,115,95,134
CU-select,5/25/2020,4 day ahead inc hosp,North Dakota,5,2,8
CU-select,5/25/2020,4 day ahead inc hosp,NV,24,14,35
CU-select,5/25/2020,4 day ahead inc hosp,NY,356,324,391
CU-select,5/25/2020,4 day ahead inc hosp,OH,98,82,121
CU-select,5/25/2020,4 day ahead inc hosp,Ohio,98,82,121
CU-select,5/25/2020,4 day ahead inc hosp,OK,14,8,22
CU-select,5/25/2020,4 day ahead inc hosp,Oklahoma,14,8,22
CU-select,5/25/2020,4 day ahead inc hosp,OR,6,1,11
CU-select,5/25/2020,4 day ahead inc hosp,Oregon,6,1,11
CU-select,5/25/2020,4 day ahead inc hosp,PA,110,88,130
CU-select,5/25/2020,4 day ahead inc hosp,Pennsylvania,110,88,130
CU-select,5/25/2020,4 day ahead inc hosp,Rhode Island,23,15,34
CU-select,5/25/2020,4 day ahead inc hosp,RI,23,15,34
CU-select,5/25/2020,4 day ahead inc hosp,SC,29,19,38
CU-select,5/25/2020,4 day ahead inc hosp,SD,3,1,7
CU-select,5/25/2020,4 day ahead inc hosp,South Carolina,29,19,38
CU-select,5/25/2020,4 day ahead inc hosp,South Dakota,3,1,7
CU-select,5/25/2020,4 day ahead inc hosp,Tennessee,26,17,37
CU-select,5/25/2020,4 day ahead inc hosp,Texas,156,131,179
CU-select,5/25/2020,4 day ahead inc hosp,TN,26,17,37
CU-select,5/25/2020,4 day ahead inc hosp,TX,156,131,179
CU-select,5/25/2020,4 day ahead inc hosp,UT,12,6,20
CU-select,5/25/2020,4 day ahead inc hosp,Utah,12,6,20
CU-select,5/25/2020,4 day ahead inc hosp,VA,193,171,225
CU-select,5/25/2020,4 day ahead inc hosp,Vermont,0,0,0
CU-select,5/25/2020,4 day ahead inc hosp,Virginia,193,171,225
CU-select,5/25/2020,4 day ahead inc hosp,VT,0,0,0
CU-select,5/25/2020,4 day ahead inc hosp,WA,31,22,41
CU-select,5/25/2020,4 day ahead inc hosp,Washington,31,22,41
CU-select,5/25/2020,4 day ahead inc hosp,West Virginia,4,1,8
CU-select,5/25/2020,4 day ahead inc hosp,WI,69,49,84
CU-select,5/25/2020,4 day ahead inc hosp,Wisconsin,69,49,84
CU-select,5/25/2020,4 day ahead inc hosp,WV,4,1,8
CU-select,5/25/2020,4 day ahead inc hosp,WY,1,0,3
CU-select,5/25/2020,4 day ahead inc hosp,Wyoming,1,0,3
GT-DeepCOVID,5/25/2020,3 day ahead inc hosp,AK,0,0,1
GT-DeepCOVID,5/25/2020,3 day ahead inc hosp,Alaska,0,0,1
GT-DeepCOVID,5/25/2020,3 day ahead inc hosp,AR,21,2,33
GT-DeepCOVID,5/25/2020,3 day ahead inc hosp,Arizona,49,38,63
GT-DeepCOVID,5/25/2020,3 day ahead inc hosp,Arkansas,21,2,33
GT-DeepCOVID,5/25/2020,3 day ahead inc hosp,AZ,49,38,63
GT-DeepCOVID,5/25/2020,3 day ahead inc hosp,CA,381,0,599
GT-DeepCOVID,5/25/2020,3 day ahead inc hosp,California,381,0,599
